,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
249,42896,27.0,4.5,Cloudy,Medium,1,Snack,scooter,1.0,No,Urban,11,9.181151800929156
250,5654,26.0,4.8,Windy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,18,3.105095438251917
251,3779,22.0,4.6,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,13.972194586988255
252,25315,20.0,4.7,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,17,3413.453269411299
253,3344,37.0,4.6,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,32,7.761780026164523
254,31261,35.0,4.0,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,31,1.5581193602469814
255,36612,39.0,4.6,Cloudy,Jam,0,Meal,motorcycle,2.0,Yes,Metropolitian,50,12.417687563968219
256,39753,25.0,4.0,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,33,16.113469821667486
257,28140,20.0,4.9,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,17.13829579052108
258,12967,30.0,4.8,Sunny,Low,1,Drinks,motorcycle,,No,Metropolitian,12,3.1044353979039836
259,23480,25.0,4.8,Sunny,Low,1,Buffet,motorcycle,0.0,No,Urban,16,1.5524290103805005
260,6633,24.0,4.9,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,12,20.179033045444367
261,313,24.0,4.6,Windy,Medium,2,Snack,electric_scooter,0.0,No,Urban,24,12.419602040798763
262,26818,,,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,26,4.663439017256739
263,44678,26.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,12.161615481392904
264,5961,30.0,4.5,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,31,13.97372748658006
265,32223,26.0,5.0,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,24,6.29013467758336
266,40462,33.0,4.2,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,39,4.469620875318019
267,13657,30.0,5.0,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,24,3.0644047281382125
268,4194,39.0,4.1,Stormy,Jam,2,Meal,scooter,3.0,Yes,Metropolitian,42,19.83962567958488
269,21270,36.0,4.9,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,41,20.286769465749792
270,4497,24.0,4.3,Stormy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,37,6.0375291764930346
271,23796,32.0,4.7,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,29,19.890514223038014
272,10951,20.0,5.0,Sandstorms,Low,1,Snack,motorcycle,,No,Metropolitian,10,10.427235657707744
273,42673,22.0,5.0,Sunny,Jam,2,Snack,scooter,0.0,No,Metropolitian,17,4.4766794001374315
274,13295,35.0,4.3,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,24,2.9802493856658896
275,25715,37.0,4.6,Windy,Medium,0,Snack,motorcycle,0.0,No,Urban,29,7.772207463639913
276,38755,25.0,5.0,Stormy,Jam,2,Buffet,scooter,1.0,No,,20,20.506920853742784
277,4650,35.0,4.3,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,36,6.1287577015808035
278,8223,23.0,4.9,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,12,7.862668167467362
279,22887,35.0,4.6,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20.178298581851102
280,21907,39.0,4.9,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,20,9.31330000279055
281,9619,38.0,4.9,Sunny,Medium,2,Snack,scooter,0.0,No,Urban,22,6.040455612142354
282,28980,32.0,4.9,Sandstorms,Jam,1,Snack,scooter,1.0,No,Urban,27,11.916705004855928
283,38510,31.0,4.7,Fog,Low,1,Snack,scooter,1.0,No,Urban,30,20.853426491864234
284,18321,33.0,4.9,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,16,4.470286489054095
285,3063,27.0,4.7,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,3.1162127423935866
286,44691,28.0,4.3,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,40,19.889978303746236
287,2115,30.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,42,17.077471212855382
288,7880,36.0,4.7,Fog,Medium,2,Drinks,scooter,0.0,No,Urban,19,9.21912356729158
289,21948,33.0,4.1,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,38,20.180936931742092
290,42899,34.0,4.8,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Urban,25,7.772596236220392
291,248,33.0,4.5,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,17,13.611566722180864
292,42406,30.0,4.6,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,14.023232083141643
293,36541,23.0,5.0,Fog,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,28,10.808108342211563
294,7627,20.0,4.8,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Urban,10,7.862668167467362
295,35717,25.0,4.9,Fog,High,1,Buffet,motorcycle,0.0,No,Metropolitian,24,1.5522933434725565
296,22079,22.0,4.7,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,16,17.09838855660404
297,44819,37.0,5.0,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,19,14.021819246645988
298,40732,31.0,4.8,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,22,2.9962420088997117
299,13988,32.0,4.6,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,26,19.659824899493145
300,25288,23.0,4.6,Sunny,High,2,Drinks,motorcycle,0.0,No,Urban,16,6.217860329616785
301,5231,37.0,4.5,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,35,17.078029070253802
302,37043,37.0,4.9,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,19,6.210137965573566
303,83,34.0,4.7,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,15,6048.631240095336
304,12335,28.0,4.6,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Urban,14,9.157921135508076
305,2053,25.0,4.6,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Urban,25,17.09752652780791
306,43350,28.0,4.5,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,23,6.081440796957423
307,18245,25.0,4.8,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,24,6.146967151883867
308,22776,29.0,4.8,Cloudy,High,1,Meal,motorcycle,1.0,No,Urban,28,1.5323350129507805
309,43874,38.0,4.6,Cloudy,Low,1,Snack,scooter,0.0,No,Urban,30,10.587819003023833
310,22762,23.0,4.1,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,9.435201537103644
311,25133,21.0,5.0,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,10,1.4898452310399435
312,15255,25.0,5.0,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,15,10.641051309792738
313,26072,21.0,4.7,Cloudy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,34,19.9130095455962
314,20179,39.0,4.6,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,20,13.970652398367218
315,27226,39.0,4.8,Cloudy,Jam,1,Snack,motorcycle,1.0,Yes,Metropolitian,41,12.240858273886175
316,43237,33.0,4.9,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,29,20.442929762531403
317,38551,35.0,4.9,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,9.121049806182535
318,11647,23.0,4.6,Cloudy,Medium,2,Meal,electric_scooter,0.0,No,Urban,11,6.146633645909954
319,15384,35.0,4.9,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,15,7.448560816528524
320,41069,29.0,4.7,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,10.757050667084805
321,32545,,,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Urban,33,5959.281167984884
322,31591,35.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34,7.550439931788738
323,41478,24.0,4.7,Stormy,High,2,Snack,scooter,1.0,No,,12,3.0600204998041343
324,8713,,,,,3,Drinks,scooter,0.0,No,Metropolitian,15,16.64732183076882
325,41145,33.0,4.6,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,19,4.596738270226485
326,4191,28.0,4.8,Stormy,Jam,0,Drinks,motorcycle,,No,Metropolitian,25,12.420728618674662
327,22489,22.0,4.6,Fog,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,11,1.5137650524747428
328,30212,31.0,4.7,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,24,17.137830077695
329,27034,39.0,4.6,Stormy,Low,1,Snack,motorcycle,0.0,No,Urban,24,9.180904863602354
330,31168,26.0,4.0,Windy,Low,0,Drinks,motorcycle,0.0,No,Urban,23,1.5582406274341698
331,31438,37.0,4.7,Windy,Low,0,Drinks,motorcycle,,No,Urban,20,13.786698988770876
332,37616,36.0,4.7,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,26,11.007734763545226
333,16170,34.0,3.8,Sunny,Jam,1,Snack,motorcycle,1.0,No,Urban,34,13.611163547830161
334,8343,25.0,4.9,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,26,9.31574510599364
335,5960,32.0,4.7,Fog,Low,2,Drinks,motorcycle,1.0,No,,16,1.5525809505003925
336,37687,26.0,4.6,Cloudy,Low,1,Buffet,scooter,0.0,No,Urban,16,1.5580833958912035
337,3853,39.0,4.4,Windy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,42,9.435201537103644
338,43988,32.0,4.4,Fog,High,1,Buffet,motorcycle,1.0,No,Metropolitian,39,6.146243658343158
339,23905,27.0,4.6,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,21,11.916994721377764
340,34605,39.0,3.6,Fog,Low,1,Meal,scooter,2.0,No,Metropolitian,38,13.989146264535234
341,41798,36.0,4.6,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,46,10.881731319268983
342,29357,32.0,4.1,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,32,13.990019508115392
343,29365,26.0,4.8,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,16,1.5545063763453175
344,13904,35.0,5.0,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,25,13.58251101109925
345,41939,25.0,4.8,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,3.040570257919934
346,5172,35.0,4.7,Cloudy,Low,2,Meal,motorcycle,1.0,No,Urban,28,10.711191521352108
347,26291,38.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,4.47034673387627
348,2295,32.0,4.5,Sunny,Medium,0,Snack,motorcycle,0.0,No,,26,20.253686746642945
349,32290,27.0,4.8,Sandstorms,Medium,1,Buffet,motorcycle,0.0,No,Urban,27,10.867138301963886
350,14700,23.0,4.8,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,17,1.5126000863988953
351,4640,32.0,4.4,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,54,16.85257276943237
352,35045,38.0,4.4,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,43,16.72197157111591
353,12859,25.0,4.6,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,12,2.9371847548588135
354,26068,37.0,4.8,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,27,6.036610249766438
355,37221,20.0,3.7,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,49,7.562921044804813
356,37446,39.0,4.6,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,37,16.384366809208974
357,28972,35.0,4.6,Stormy,High,2,Snack,motorcycle,2.0,No,Metropolitian,34,1.543963302976782
358,19442,26.0,4.9,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,36,12.116559162592038
359,42549,27.0,4.8,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,27,19.890503583969085
360,6502,20.0,4.7,Windy,Jam,1,Buffet,motorcycle,0.0,No,Urban,19,13.788169484063529
361,18421,34.0,4.8,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,10.564409665779
362,21342,32.0,4.2,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32,7.573429885075215
363,5078,21.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,42,16.412254068454143
364,26941,25.0,4.7,Cloudy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,16,9.077679565380434
365,41466,22.0,4.9,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,13,17.297865752893937
366,37730,20.0,4.7,Cloudy,Medium,2,Drinks,electric_scooter,0.0,No,Urban,18,6.1285012141114485
367,31245,22.0,4.8,Sunny,Medium,1,Drinks,scooter,,No,Metropolitian,16,7.790237052859739
368,29214,36.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,22,19.9130095455962
369,44756,30.0,4.6,Fog,Jam,0,Snack,motorcycle,0.0,No,Semi-Urban,46,10.704238934324659
370,28279,26.0,4.7,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20.182068898090737
371,16164,22.0,4.7,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,13,12.29361121817255
372,4974,36.0,4.3,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,32,1.5204190046400987
373,431,29.0,4.9,Cloudy,High,0,Drinks,motorcycle,1.0,No,Urban,27,6.081389116626873
374,37622,32.0,4.0,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,45,10.757014337800447
375,45446,22.0,4.7,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,25,4.590648123922535
376,27673,37.0,4.9,Fog,Medium,2,Snack,scooter,0.0,No,Metropolitian,15,6.29013467758336
377,18960,29.0,4.3,Fog,Jam,1,Snack,scooter,2.0,No,Metropolitian,38,16.85257276943237
378,8313,20.0,4.8,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,14,1.5135753242583971
379,28843,35.0,4.7,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,28,3.0188267879112627
380,6324,38.0,5.0,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,30,6.037225392395853
381,11591,35.0,4.9,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,43,10.709003371340927
382,22871,32.0,4.1,Stormy,High,2,Drinks,electric_scooter,0.0,No,Metropolitian,34,6.217860329616785
383,23198,20.0,4.7,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,25,4.540565975263399
384,45267,23.0,4.9,Cloudy,High,2,Buffet,scooter,0.0,No,Metropolitian,23,5.960345509745784
385,21385,39.0,4.4,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,40,4.609743187999516
386,23514,34.0,4.0,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,30,3.105091523479756
387,36311,22.0,4.6,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,23,13.969878141863575
388,15361,32.0,5.0,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,31,4.539068202863132
389,13745,35.0,4.0,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,33,6.146633645909954
390,34685,22.0,4.9,Windy,Low,2,Meal,scooter,0.0,No,Urban,11,13.78828222007026
391,42866,,,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Urban,15,13.765756924366846
392,22818,23.0,4.6,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,12,6.127106344198189
393,5321,39.0,4.2,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,33,12.435183278380865
394,36350,37.0,4.9,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,28,6.29013467758336
395,21897,30.0,4.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,16.602467168307815
396,13649,24.0,4.5,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Urban,18,3.0594600776022856
397,9162,32.0,4.6,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Urban,18,20.176811965428993
398,24441,29.0,5.0,Sunny,Medium,2,Snack,motorcycle,0.0,No,Urban,13,19.343830908142905
399,18246,34.0,4.8,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,25,16.72129600978426
400,45157,22.0,4.7,Stormy,High,1,Buffet,scooter,1.0,No,Urban,25,3.0188245702754792
401,18772,36.0,4.4,Stormy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,37,16.901659094554248
402,41726,36.0,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,40,13.97014466551021
403,10764,,,Sandstorms,Low,2,Drinks,scooter,,No,Metropolitian,24,1.5125976085836192
404,13802,,,,,3,Snack,motorcycle,1.0,No,Metropolitian,19,17112.927871656193
405,1555,38.0,4.4,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,32,10.565936169711646
406,21479,21.0,4.9,Cloudy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,11,9.193021332525273
407,31054,27.0,4.6,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,24,4.560926277678764
408,30925,20.0,4.5,Sandstorms,Low,2,Buffet,scooter,0.0,No,,18,20.181034547353573
409,20254,29.0,5.0,Sunny,Low,0,Snack,motorcycle,0.0,,Metropolitian,11,3.0189069964937083
410,11402,29.0,4.4,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,3.088211431840403
411,12854,23.0,4.9,Sandstorms,High,1,Meal,scooter,1.0,No,Metropolitian,29,1.5148058833007614
412,25131,38.0,4.1,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,44,13.215391250367563
413,32005,26.0,4.6,Sandstorms,Medium,1,Drinks,motorcycle,0.0,No,Urban,20,7.790362124590408
414,18463,26.0,4.8,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,17,14.02184017071988
415,1997,32.0,4.6,Fog,Medium,2,Snack,motorcycle,1.0,No,Urban,17,6.037448589994735
416,22747,31.0,4.3,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,32,10.711185800765131
417,39558,29.0,4.8,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,28,10.708220667174238
418,10012,21.0,4.2,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,39,17.139219742239916
419,39521,,,,,0,Drinks,motorcycle,1.0,No,Metropolitian,25,3.0188267879112627
420,26326,27.0,4.6,Sunny,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,18,7.660951720866
421,34098,32.0,3.7,Sandstorms,Jam,1,Drinks,scooter,2.0,No,Metropolitian,42,12.099096916592348
422,17417,22.0,4.9,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,26,12.464367396816794
423,40323,34.0,3.8,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,34,12.419572625596226
424,1558,35.0,5.0,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,17,3.0734222595348126
425,33138,29.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,1.5522470216495257
426,5081,35.0,4.5,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,20,12.464390099410322
427,8201,30.0,4.2,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,47,13.405971717503242
428,32163,36.0,4.4,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,31,12.29272274126012
429,32870,33.0,4.7,Cloudy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,29,7.790489304916118
430,32141,,,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,3.0251492864361618
431,738,37.0,4.8,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,3.1044353979039836
432,10378,30.0,4.9,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,39,13.611171805295367
433,709,32.0,4.9,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,47,12.58026782216666
434,9464,36.0,4.9,Sandstorms,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,24,12.293502674211775
435,31866,38.0,5.0,Sunny,High,2,Buffet,motorcycle,0.0,No,Metropolitian,17,3.1049287720089502
436,43335,36.0,4.5,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,15,8.937783115325379
437,18169,38.0,4.7,Cloudy,Jam,1,Drinks,scooter,,No,Metropolitian,48,10.867908640113983
438,5098,29.0,4.1,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,3.018663449109917
439,45083,37.0,4.6,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,27,7.547357671389566
440,29557,20.0,4.7,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,20,13.969760213011874
441,21056,38.0,5.0,Cloudy,Medium,2,Meal,electric_scooter,2.0,Yes,Metropolitian,43,13.990192142123936
442,36988,25.0,4.7,Sunny,High,1,Buffet,scooter,0.0,No,Urban,10,6.218134914859964
443,43105,39.0,4.2,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,48,13.582342704316641
444,44051,32.0,4.7,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,41,11.007734763545226
445,45246,25.0,4.6,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25,16.721467133839763
446,23307,26.0,5.0,Fog,Jam,2,Drinks,scooter,1.0,No,Urban,30,19.043071941938507
447,17792,27.0,5.0,Stormy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,14,10.703215446477477
448,25065,29.0,4.8,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,20,3.073397298406802
449,30127,37.0,4.9,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,25,9.074342228950233
450,16054,38.0,5.0,Sunny,Medium,1,Buffet,scooter,0.0,No,Metropolitian,23,9.157560325441995
451,18358,23.0,4.8,Cloudy,Medium,2,Snack,scooter,,No,Metropolitian,15,6.232179267915433
452,37813,29.0,5.0,Windy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,19,4.588387205688373
453,6824,33.0,4.8,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,16,3.1089998008189426
454,15341,39.0,4.8,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,25,7.660957436614773
455,35472,26.0,4.4,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,38,10.485700418877538
456,3116,32.0,4.9,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,22,19.661098170302207
457,25646,28.0,4.5,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,17,3.0406416222998804
458,14584,34.0,4.2,Fog,High,2,Drinks,scooter,0.0,No,Metropolitian,33,6.232193722965141
459,34858,28.0,4.7,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,30,19.762388480865113
460,43725,34.0,4.9,Sunny,High,2,Meal,motorcycle,0.0,No,Metropolitian,16,6.210169290052349
461,39595,34.0,4.6,Cloudy,High,1,Meal,scooter,0.0,No,Metropolitian,34,5.958808071021072
462,23452,39.0,5.0,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,18,9.313021564317346
463,29213,21.0,4.8,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,17,1.532022771405787
464,20844,36.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,33,9.326577420898085
465,11641,30.0,4.7,Sandstorms,Low,2,Buffet,scooter,1.0,No,Urban,20,7.68360839728931
466,27502,31.0,4.3,Sandstorms,Jam,1,Meal,motorcycle,3.0,No,Metropolitian,42,14.045192461677232
467,29905,33.0,3.8,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,35,11.719161130985865
468,24164,32.0,4.8,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,24,12.416871691376091
469,34722,34.0,4.3,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,31,9.193469879457334
470,7162,31.0,4.3,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,31,16.659903789478086
471,12689,22.0,4.7,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,15,3.0251492864361618
472,24424,33.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27,4.610367445353758
473,17588,39.0,4.1,Cloudy,High,1,Buffet,motorcycle,0.0,No,Metropolitian,32,3.024980854855099
474,1549,29.0,4.6,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,20,9.192770952364272
475,44305,30.0,4.6,Sandstorms,Jam,0,Buffet,motorcycle,2.0,No,Urban,44,20.17900385808636
476,36056,25.0,4.8,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,10,7.5467812205384925
477,21613,25.0,4.6,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,16,11.007734763545226
478,4068,24.0,4.8,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,14,16.635798060885406
479,13298,27.0,4.7,Sandstorms,Jam,1,Snack,motorcycle,,No,Metropolitian,23,12.420345124010046
480,25903,24.0,4.9,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,7.546800541109527
481,16224,23.0,4.7,Sandstorms,High,2,Drinks,motorcycle,1.0,No,Metropolitian,24,6.175440417076044
482,41967,30.0,4.9,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,33,4.658001278870051
483,26513,37.0,4.6,Cloudy,Low,2,Drinks,scooter,0.0,No,Urban,19,7.601681384925355
484,25787,31.0,4.5,Stormy,High,1,Drinks,motorcycle,0.0,No,Metropolitian,29,3.1162485105714386
485,39786,39.0,3.6,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,36,20.442929762531403
486,12894,20.0,5.0,Fog,Medium,2,Drinks,scooter,0.0,No,Urban,13,9.193093962383628
487,31428,33.0,4.9,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,20,9.1214915437532
488,10458,35.0,4.9,Fog,Low,2,Snack,motorcycle,0.0,No,Metropolitian,17,1.5581398086149354
489,3803,28.0,4.5,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,24,17.297865752893937
490,3566,21.0,4.9,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,12,4.717601091654031
491,5174,38.0,3.7,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,39,13.829019124510912
492,32472,22.0,5.0,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,7.790314135648433
493,20992,32.0,4.3,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,3.0250863303039974
494,6707,30.0,4.6,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,39,9.061282951813663
495,14402,35.0,4.9,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,18,4.469162258504094
496,10653,30.0,4.8,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,18,10.723286945943729
497,31157,24.0,4.9,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,42,13.611337814376796
